EmployeeID,RoleID,RoleName,WeightedSkillReadiness,MandatorySkillCoverage,RoleReadinessScore,TotalSkillGap,CriticalGapCount,MissingSkillCount,Department,JobLevel,Location,TenureYears,PerformanceRating,PotentialCategory,MobilityInterest,ReadinessBand
E0299,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,33.0,4.0,7.0,Legal & Compliance,L3,Remote - Canada,2.5,3,High,Low,Significant Gap
E0300,R001,People Analytics Specialist,11.9,0.0,10.1,36.0,5.0,9.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R002,Senior People Analytics Analyst,11.7,0.0,9.9,42.0,6.0,9.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R003,Talent Intelligence Analyst,9.7,0.0,8.3,35.0,5.0,9.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R004,Workforce Planning Analyst,21.0,0.0,17.8,29.0,4.0,5.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R005,HR Data Analyst,12.5,0.0,10.6,24.0,4.0,6.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R006,People Analytics Manager,18.6,0.0,15.8,42.0,5.0,7.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R007,HRIS & People Data Specialist,11.6,0.0,9.9,31.0,5.0,7.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0300,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Customer Success,L3,"Toronto, ON",2.1,3,Developing,Medium,Significant Gap
E0301,R001,People Analytics Specialist,6.8,0.0,5.8,37.0,5.0,9.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R002,Senior People Analytics Analyst,5.3,0.0,4.5,45.0,6.0,10.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R003,Talent Intelligence Analyst,2.6,0.0,2.2,38.0,5.0,10.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R004,Workforce Planning Analyst,9.0,0.0,7.7,34.0,4.0,7.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R005,HR Data Analyst,4.2,0.0,3.5,27.0,4.0,7.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R006,People Analytics Manager,6.2,0.0,5.3,49.0,5.0,10.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R007,HRIS & People Data Specialist,0.0,0.0,0.0,37.0,5.0,10.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0301,R008,Talent Management Analytics Specialist,2.1,0.0,1.8,36.0,4.0,9.0,Customer Success,L2,"Montreal, QC",4.2,3,Solid,Low,Significant Gap
E0302,R001,People Analytics Specialist,35.7,20.0,33.4,26.0,4.0,6.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R002,Senior People Analytics Analyst,31.9,16.7,29.6,32.0,5.0,6.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R004,Workforce Planning Analyst,36.8,0.0,31.3,22.0,4.0,5.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R005,HR Data Analyst,25.0,0.0,21.2,21.0,4.0,5.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R006,People Analytics Manager,42.4,20.0,39.1,30.0,4.0,5.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R007,HRIS & People Data Specialist,22.8,0.0,19.4,27.0,5.0,5.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0302,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Legal & Compliance,L4,"Toronto, ON",0.4,5,High,High,Significant Gap
E0303,R001,People Analytics Specialist,19.6,20.0,19.7,34.0,4.0,9.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R002,Senior People Analytics Analyst,20.8,0.0,17.7,38.0,6.0,8.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R003,Talent Intelligence Analyst,19.2,0.0,16.3,30.0,5.0,8.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R004,Workforce Planning Analyst,13.9,0.0,11.8,32.0,4.0,7.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R005,HR Data Analyst,26.7,25.0,26.4,22.0,3.0,6.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R006,People Analytics Manager,19.7,0.0,16.7,42.0,5.0,8.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R007,HRIS & People Data Specialist,19.9,0.0,16.9,29.0,5.0,7.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0303,R008,Talent Management Analytics Specialist,0.0,0.0,0.0,37.0,4.0,10.0,Engineering,L2,"Vancouver, BC",4.8,3,Solid,Low,Significant Gap
E0304,R001,People Analytics Specialist,25.0,20.0,24.2,31.0,4.0,8.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R002,Senior People Analytics Analyst,23.8,0.0,20.3,36.0,6.0,8.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R003,Talent Intelligence Analyst,24.0,0.0,20.4,30.0,5.0,7.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R004,Workforce Planning Analyst,28.5,0.0,24.2,26.0,4.0,5.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R005,HR Data Analyst,10.8,0.0,9.2,25.0,4.0,6.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R006,People Analytics Manager,31.0,0.0,26.4,36.0,5.0,7.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R007,HRIS & People Data Specialist,10.1,0.0,8.6,32.0,5.0,8.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0304,R008,Talent Management Analytics Specialist,14.2,0.0,12.1,31.0,4.0,6.0,Sales,L5,"Toronto, ON",5.8,3,High,Low,Significant Gap
E0305,R001,People Analytics Specialist,13.1,20.0,14.1,37.0,4.0,10.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R002,Senior People Analytics Analyst,18.6,0.0,15.8,40.0,6.0,9.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R003,Talent Intelligence Analyst,24.8,0.0,21.1,28.0,5.0,7.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R004,Workforce Planning Analyst,0.0,0.0,0.0,38.0,4.0,10.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R005,HR Data Analyst,30.4,25.0,29.6,20.0,3.0,5.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R006,People Analytics Manager,15.5,0.0,13.2,44.0,5.0,9.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R007,HRIS & People Data Specialist,23.9,0.0,20.3,28.0,5.0,6.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0305,R008,Talent Management Analytics Specialist,15.6,0.0,13.3,31.0,4.0,8.0,Engineering,L2,"Toronto, ON",1.9,3,Solid,High,Significant Gap
E0306,R001,People Analytics Specialist,13.1,20.0,14.1,37.0,4.0,10.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R002,Senior People Analytics Analyst,31.4,16.7,29.2,33.0,5.0,6.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R003,Talent Intelligence Analyst,14.1,0.0,12.0,32.0,5.0,8.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R004,Workforce Planning Analyst,6.2,0.0,5.3,35.0,4.0,8.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R005,HR Data Analyst,18.3,25.0,19.3,25.0,3.0,7.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R006,People Analytics Manager,20.0,0.0,17.0,42.0,5.0,7.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R007,HRIS & People Data Specialist,30.8,20.0,29.2,25.0,4.0,5.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0306,R008,Talent Management Analytics Specialist,2.1,0.0,1.8,36.0,4.0,9.0,Engineering,L2,"Toronto, ON",3.1,4,High,Medium,Significant Gap
E0307,R001,People Analytics Specialist,13.7,0.0,11.6,35.0,5.0,9.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R002,Senior People Analytics Analyst,11.7,0.0,9.9,42.0,6.0,9.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,10.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R004,Workforce Planning Analyst,18.1,0.0,15.3,30.0,4.0,6.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R005,HR Data Analyst,15.0,0.0,12.7,23.0,4.0,6.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R006,People Analytics Manager,11.7,0.0,10.0,46.0,5.0,9.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R007,HRIS & People Data Specialist,8.7,0.0,7.4,33.0,5.0,8.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0307,R008,Talent Management Analytics Specialist,11.1,0.0,9.4,32.0,4.0,7.0,Sales,L2,"Vancouver, BC",4.3,3,High,Low,Significant Gap
E0308,R001,People Analytics Specialist,27.1,0.0,23.0,31.0,5.0,8.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R002,Senior People Analytics Analyst,34.9,16.7,32.2,32.0,5.0,6.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R003,Talent Intelligence Analyst,17.9,0.0,15.3,32.0,5.0,8.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R004,Workforce Planning Analyst,22.9,0.0,19.5,28.0,4.0,7.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R005,HR Data Analyst,29.2,0.0,24.8,21.0,4.0,5.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R006,People Analytics Manager,39.1,0.0,33.2,32.0,5.0,5.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R007,HRIS & People Data Specialist,30.1,0.0,25.6,25.0,5.0,5.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0308,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Legal & Compliance,L5,"Toronto, ON",4.4,5,Developing,Medium,Significant Gap
E0309,R001,People Analytics Specialist,36.9,20.0,34.4,26.0,4.0,6.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R002,Senior People Analytics Analyst,31.2,0.0,26.5,33.0,6.0,6.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R003,Talent Intelligence Analyst,25.8,0.0,21.9,29.0,5.0,6.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R004,Workforce Planning Analyst,35.7,0.0,30.3,23.0,4.0,5.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R005,HR Data Analyst,47.5,50.0,47.9,16.0,2.0,4.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R006,People Analytics Manager,42.8,0.0,36.3,30.0,5.0,4.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R007,HRIS & People Data Specialist,40.9,20.0,37.8,21.0,4.0,4.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0309,R008,Talent Management Analytics Specialist,13.2,0.0,11.2,31.0,4.0,7.0,Human Resources,L4,Remote - Canada,5.0,3,Solid,Medium,Significant Gap
E0310,R001,People Analytics Specialist,31.0,20.0,29.3,28.0,4.0,7.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R002,Senior People Analytics Analyst,28.3,33.3,29.1,34.0,4.0,8.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R004,Workforce Planning Analyst,41.0,0.0,34.8,21.0,4.0,4.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R005,HR Data Analyst,17.9,0.0,15.2,23.0,4.0,6.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R006,People Analytics Manager,35.5,40.0,36.2,34.0,3.0,6.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R007,HRIS & People Data Specialist,14.9,0.0,12.6,30.0,5.0,6.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0310,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Operations,L4,Remote - Canada,4.1,4,Solid,Medium,Significant Gap
E0311,R001,People Analytics Specialist,34.5,40.0,35.3,28.0,3.0,7.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R002,Senior People Analytics Analyst,45.8,33.3,44.0,26.0,4.0,6.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R003,Talent Intelligence Analyst,28.2,0.0,24.0,28.0,5.0,7.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R004,Workforce Planning Analyst,27.1,0.0,23.0,26.0,4.0,6.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R005,HR Data Analyst,27.1,25.0,26.8,21.0,3.0,5.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R006,People Analytics Manager,39.0,40.0,39.1,33.0,3.0,7.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R007,HRIS & People Data Specialist,29.3,20.0,27.9,26.0,4.0,6.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0311,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Engineering,L4,"Calgary, AB",0.3,3,Solid,Medium,Significant Gap
E0312,R001,People Analytics Specialist,21.7,20.0,21.5,32.0,4.0,8.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R002,Senior People Analytics Analyst,24.2,16.7,23.0,36.0,5.0,8.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R004,Workforce Planning Analyst,23.6,0.0,20.1,28.0,4.0,6.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R005,HR Data Analyst,3.3,0.0,2.8,28.0,4.0,8.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R006,People Analytics Manager,33.1,20.0,31.1,35.0,4.0,6.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R007,HRIS & People Data Specialist,8.7,0.0,7.4,32.0,5.0,7.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0312,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Customer Success,L4,Remote - Canada,2.4,4,Solid,Low,Significant Gap
E0313,R001,People Analytics Specialist,43.8,40.0,43.2,25.0,3.0,7.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R002,Senior People Analytics Analyst,42.7,16.7,38.8,27.0,5.0,6.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R003,Talent Intelligence Analyst,24.0,0.0,20.4,30.0,5.0,8.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R004,Workforce Planning Analyst,38.3,0.0,32.6,22.0,4.0,5.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R005,HR Data Analyst,28.3,0.0,24.1,20.0,4.0,5.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R006,People Analytics Manager,61.8,0.0,52.6,20.0,5.0,2.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R007,HRIS & People Data Specialist,31.2,0.0,26.5,24.0,5.0,5.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0313,R008,Talent Management Analytics Specialist,40.2,0.0,34.2,21.0,4.0,5.0,Human Resources,L4,"Vancouver, BC",3.0,3,Solid,Medium,Significant Gap
E0314,R001,People Analytics Specialist,33.3,40.0,34.3,29.0,3.0,8.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R002,Senior People Analytics Analyst,41.9,33.3,40.6,28.0,4.0,5.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R003,Talent Intelligence Analyst,19.2,0.0,16.3,30.0,5.0,8.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R004,Workforce Planning Analyst,20.8,0.0,17.7,29.0,4.0,7.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R005,HR Data Analyst,23.3,25.0,23.6,22.0,3.0,6.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R006,People Analytics Manager,36.2,0.0,30.8,34.0,5.0,6.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R007,HRIS & People Data Specialist,29.3,20.0,27.9,26.0,4.0,6.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0314,R008,Talent Management Analytics Specialist,16.7,0.0,14.2,29.0,4.0,8.0,Engineering,L6,"Vancouver, BC",2.7,2,Developing,Medium,Significant Gap
E0315,R001,People Analytics Specialist,15.5,0.0,13.2,35.0,5.0,9.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R002,Senior People Analytics Analyst,25.6,0.0,21.7,36.0,6.0,7.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R003,Talent Intelligence Analyst,16.7,0.0,14.2,31.0,5.0,8.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R004,Workforce Planning Analyst,8.3,0.0,7.1,34.0,4.0,8.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R005,HR Data Analyst,18.3,0.0,15.6,24.0,4.0,6.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R006,People Analytics Manager,13.9,0.0,11.8,45.0,5.0,8.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R007,HRIS & People Data Specialist,24.3,0.0,20.6,27.0,5.0,5.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0315,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Engineering,L1,"Vancouver, BC",4.1,3,Solid,Medium,Significant Gap
E0316,R001,People Analytics Specialist,23.2,20.0,22.7,32.0,4.0,8.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R002,Senior People Analytics Analyst,33.6,16.7,31.1,32.0,5.0,6.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R004,Workforce Planning Analyst,13.2,0.0,11.2,32.0,4.0,7.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R005,HR Data Analyst,36.7,25.0,34.9,19.0,3.0,5.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R006,People Analytics Manager,14.5,0.0,12.3,45.0,5.0,9.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R007,HRIS & People Data Specialist,34.8,20.0,32.6,26.0,4.0,6.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0316,R008,Talent Management Analytics Specialist,0.0,0.0,0.0,37.0,4.0,10.0,Engineering,L3,"Toronto, ON",2.4,3,High,High,Significant Gap
E0317,R001,People Analytics Specialist,18.2,0.0,15.4,33.0,5.0,8.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R002,Senior People Analytics Analyst,10.7,0.0,9.1,43.0,6.0,9.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R003,Talent Intelligence Analyst,10.3,0.0,8.7,35.0,5.0,9.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R004,Workforce Planning Analyst,18.8,0.0,15.9,30.0,4.0,6.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R005,HR Data Analyst,14.2,0.0,12.0,23.0,4.0,6.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R006,People Analytics Manager,10.0,0.0,8.5,47.0,5.0,9.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R007,HRIS & People Data Specialist,5.8,0.0,4.9,34.0,5.0,8.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0317,R008,Talent Management Analytics Specialist,16.7,0.0,14.2,30.0,4.0,7.0,Sales,L3,"Vancouver, BC",0.3,3,Solid,High,Significant Gap
E0318,R001,People Analytics Specialist,12.8,0.0,10.9,35.0,5.0,9.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R002,Senior People Analytics Analyst,6.7,0.0,5.7,45.0,6.0,10.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,10.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R004,Workforce Planning Analyst,16.3,0.0,13.9,31.0,4.0,6.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R005,HR Data Analyst,15.8,0.0,13.5,22.0,4.0,6.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R006,People Analytics Manager,7.6,0.0,6.4,48.0,5.0,9.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R007,HRIS & People Data Specialist,7.2,0.0,6.2,33.0,5.0,7.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0318,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Operations,L2,"Ottawa, ON",4.3,3,Solid,Medium,Significant Gap
E0319,R001,People Analytics Specialist,33.0,0.0,28.1,27.0,5.0,6.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R002,Senior People Analytics Analyst,15.7,0.0,13.3,40.0,6.0,8.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R003,Talent Intelligence Analyst,10.3,0.0,8.7,35.0,5.0,9.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R004,Workforce Planning Analyst,24.3,0.0,20.7,28.0,4.0,6.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R005,HR Data Analyst,32.5,25.0,31.4,19.0,3.0,6.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R006,People Analytics Manager,16.9,0.0,14.4,43.0,5.0,8.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R007,HRIS & People Data Specialist,27.5,20.0,26.4,26.0,4.0,6.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0319,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Sales,L1,"Montreal, QC",2.5,3,Developing,Medium,Significant Gap
E0320,R001,People Analytics Specialist,28.3,20.0,27.0,31.0,4.0,7.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R002,Senior People Analytics Analyst,41.5,0.0,35.3,28.0,6.0,4.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R003,Talent Intelligence Analyst,18.6,0.0,15.8,32.0,5.0,8.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R004,Workforce Planning Analyst,11.1,0.0,9.4,33.0,4.0,7.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R005,HR Data Analyst,40.8,25.0,38.5,18.0,3.0,4.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R006,People Analytics Manager,26.2,0.0,22.3,39.0,5.0,6.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R007,HRIS & People Data Specialist,46.4,0.0,39.4,21.0,5.0,3.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0320,R008,Talent Management Analytics Specialist,16.0,0.0,13.6,31.0,4.0,7.0,Engineering,L1,"Vancouver, BC",4.6,3,Developing,Medium,Significant Gap
E0321,R001,People Analytics Specialist,6.0,0.0,5.1,38.0,5.0,10.0,Engineering,L1,"Vancouver, BC",5.8,2,Solid,Medium,Significant Gap
E0321,R002,Senior People Analytics Analyst,23.6,0.0,20.1,36.0,6.0,7.0,Engineering,L1,"Vancouver, BC",5.8,2,Solid,Medium,Significant Gap
E0321,R003,Talent Intelligence Analyst,17.9,0.0,15.3,32.0,5.0,8.0,Engineering,L1,"Vancouver, BC",5.8,2,Solid,Medium,Significant Gap
E0321,R004,Workforce Planning Analyst,10.4,0.0,8.9,33.0,4.0,7.0,Engineering,L1,"Vancouver, BC",5.8,2,Solid,Medium,Significant Gap
